"DateTime";"Users";"Average Users";"In-Game"
"2009-04-26 00:00:00";1869038;;
"2009-04-27 00:00:00";1870818;;
"2009-04-28 00:00:00";1870817;;
"2009-04-29 00:00:00";1686867;;
"2009-04-30 00:00:00";1719880;;
"2009-05-01 00:00:00";1614865;;
"2009-05-02 00:00:00";1693500;;
"2009-05-03 00:00:00";1866109;;
"2009-05-04 00:00:00";1768462;;
"2009-05-05 00:00:00";1718719;;
"2009-05-06 00:00:00";1723503;;
"2009-05-07 00:00:00";1703946;;
"2009-05-08 00:00:00";1640281;;
"2009-05-09 00:00:00";1710970;;
"2009-05-10 00:00:00";1852304;;
"2009-05-11 00:00:00";1856860;;
"2009-05-12 00:00:00";1744916;;
"2009-05-13 00:00:00";1737714;;
"2009-05-14 00:00:00";1732247;;
"2009-05-15 00:00:00";1672163;;
"2009-05-16 00:00:00";1761129;;
"2009-05-17 00:00:00";1861111;;
"2009-05-18 00:00:00";1807638;;
"2009-05-19 00:00:00";1704144;;
"2009-05-20 00:00:00";1655873;;
"2009-05-21 00:00:00";1661564;;
"2009-05-22 00:00:00";1597201;;
"2009-05-23 00:00:00";1671286;;
"2009-05-24 00:00:00";1788583;;
"2009-05-25 00:00:00";1798914;;
"2009-05-26 00:00:00";1747913;;
"2009-05-27 00:00:00";1675685;;
"2009-05-28 00:00:00";1732796;;
"2009-05-29 00:00:00";1738548;;
"2009-05-30 00:00:00";1685843;;
"2009-05-31 00:00:00";1806961;;
"2009-06-01 00:00:00";1807903;;
"2009-06-02 00:00:00";1791901;;
"2009-06-03 00:00:00";1790717;;
"2009-06-04 00:00:00";1776709;;
"2009-06-05 00:00:00";1791397;;
"2009-06-06 00:00:00";1768419;;
"2009-06-07 00:00:00";1929127;;
"2009-06-08 00:00:00";1847106;;
"2009-06-09 00:00:00";1831589;;
"2009-06-10 00:00:00";1702876;;
"2009-06-11 00:00:00";1704993;;
"2009-06-12 00:00:00";1704921;;
"2009-06-13 00:00:00";1649257;;
"2009-06-14 00:00:00";1832909;;
"2009-06-15 00:00:00";1834176;;
"2009-06-16 00:00:00";1796629;;
"2009-06-17 00:00:00";1807162;;
"2009-06-18 00:00:00";1790312;;
"2009-06-19 00:00:00";1673686;;
"2009-06-20 00:00:00";1702563;;
"2009-06-21 00:00:00";1851488;;
"2009-06-22 00:00:00";1842676;;
"2009-06-23 00:00:00";1718032;;
"2009-06-24 00:00:00";1718895;;
"2009-06-25 00:00:00";1707959;;
"2009-06-26 00:00:00";1611391;;
"2009-06-27 00:00:00";1707917;;
"2009-06-28 00:00:00";1766687;;
"2009-06-29 00:00:00";1747157;;
"2009-06-30 00:00:00";1713940;;
"2009-07-01 00:00:00";1681125;;
"2009-07-02 00:00:00";1640850;;
"2009-07-03 00:00:00";1686692;;
"2009-07-04 00:00:00";1544592;;
"2009-07-05 00:00:00";1718288;;
"2009-07-06 00:00:00";1744829;;
"2009-07-07 00:00:00";1746141;;
"2009-07-08 00:00:00";1715092;;
"2009-07-09 00:00:00";1708319;;
"2009-07-10 00:00:00";1623260;;
"2009-07-11 00:00:00";1710568;;
"2009-07-12 00:00:00";1735555;;
"2009-07-13 00:00:00";1736255;;
"2009-07-14 00:00:00";1675772;;
"2009-07-15 00:00:00";1622156;;
"2009-07-16 00:00:00";1613736;;
"2009-07-17 00:00:00";1579169;;
"2009-07-18 00:00:00";1579402;;
"2009-07-19 00:00:00";1722152;;
"2009-07-20 00:00:00";1697838;;
"2009-07-21 00:00:00";1679579;;
"2009-07-22 00:00:00";1668015;;
"2009-07-23 00:00:00";1660293;;
"2009-07-24 00:00:00";1670499;;
"2009-07-25 00:00:00";1574261;;
"2009-07-26 00:00:00";1708787;;
"2009-07-27 00:00:00";1701573;;
"2009-07-28 00:00:00";1673774;;
"2009-07-29 00:00:00";1704113;;
"2009-07-30 00:00:00";1636603;;
"2009-07-31 00:00:00";1577060;;
"2009-08-01 00:00:00";1552536;;
"2009-08-02 00:00:00";1716882;;
"2009-08-03 00:00:00";1717536;;
"2009-08-04 00:00:00";1717367;;
"2009-08-05 00:00:00";1645720;;
"2009-08-06 00:00:00";1622502;;
"2009-08-07 00:00:00";1554798;;
"2009-08-08 00:00:00";1559511;;
"2009-08-09 00:00:00";1708666;;
"2009-08-10 00:00:00";1696692;;
"2009-08-11 00:00:00";1686161;;
"2009-08-12 00:00:00";1696637;;
"2009-08-13 00:00:00";1605188;;
"2009-08-14 00:00:00";1572287;;
"2009-08-15 00:00:00";1629358;;
"2009-08-16 00:00:00";1740952;;
"2009-08-17 00:00:00";1742338;;
"2009-08-18 00:00:00";1685916;;
"2009-08-19 00:00:00";1662574;;
"2009-08-20 00:00:00";1686476;;
"2009-08-21 00:00:00";1611956;;
"2009-08-22 00:00:00";1634623;;
"2009-08-23 00:00:00";1797103;;
"2009-08-24 00:00:00";1745483;;
"2009-08-25 00:00:00";1800857;;
"2009-08-26 00:00:00";1694723;;
"2009-08-27 00:00:00";1694286;;
"2009-08-28 00:00:00";1616618;;
"2009-08-29 00:00:00";1685881;;
"2009-08-30 00:00:00";1856269;;
"2009-08-31 00:00:00";1775799;;
"2009-09-01 00:00:00";1752367;;
"2009-09-02 00:00:00";1743231;;
"2009-09-03 00:00:00";1718492;;
"2009-09-04 00:00:00";1685707;;
"2009-09-05 00:00:00";1725312;;
"2009-09-06 00:00:00";1871260;;
"2009-09-07 00:00:00";1866947;;
"2009-09-08 00:00:00";1881091;;
"2009-09-09 00:00:00";1681452;;
"2009-09-10 00:00:00";1739707;;
"2009-09-11 00:00:00";1682642;;
"2009-09-12 00:00:00";1754175;;
"2009-09-13 00:00:00";1922667;;
"2009-09-14 00:00:00";1767779;;
"2009-09-15 00:00:00";1730338;;
"2009-09-16 00:00:00";1745217;;
"2009-09-17 00:00:00";1723625;;
"2009-09-18 00:00:00";1661464;;
"2009-09-19 00:00:00";1748647;;
"2009-09-20 00:00:00";1905733;;
"2009-09-21 00:00:00";1765887;;
"2009-09-22 00:00:00";1747629;;
"2009-09-23 00:00:00";1736655;;
"2009-09-24 00:00:00";1723833;;
"2009-09-25 00:00:00";1744046;;
"2009-09-26 00:00:00";1767853;;
"2009-09-27 00:00:00";1925972;;
"2009-09-28 00:00:00";1785282;;
"2009-09-29 00:00:00";1760248;;
"2009-09-30 00:00:00";1790372;;
"2009-10-01 00:00:00";1577561;;
"2009-10-02 00:00:00";1502667;;
"2009-10-03 00:00:00";1596075;;
"2009-10-04 00:00:00";1691958;;
"2009-10-05 00:00:00";1691927;;
"2009-10-06 00:00:00";1484535;;
"2009-10-07 00:00:00";1456367;;
"2009-10-08 00:00:00";1429701;;
"2009-10-09 00:00:00";1412251;;
"2009-10-10 00:00:00";1484623;;
"2009-10-11 00:00:00";1600991;;
"2009-10-12 00:00:00";1601061;;
"2009-10-13 00:00:00";1601315;;
"2009-10-14 00:00:00";1418034;;
"2009-10-15 00:00:00";1435664;;
"2009-10-16 00:00:00";1428736;;
"2009-10-17 00:00:00";1549658;;
"2009-10-18 00:00:00";1682325;;
"2009-10-19 00:00:00";1545604;;
"2009-10-20 00:00:00";1530684;;
"2009-10-21 00:00:00";1531841;;
"2009-10-22 00:00:00";1529007;;
"2009-10-23 00:00:00";1502632;;
"2009-10-24 00:00:00";1534531;;
"2009-10-25 00:00:00";1698874;;
"2009-10-26 00:00:00";1605150;;
"2009-10-27 00:00:00";1594667;;
"2009-10-28 00:00:00";1557796;;
"2009-10-29 00:00:00";1576415;;
"2009-10-30 00:00:00";1522577;;
"2009-10-31 00:00:00";1591913;;
"2009-11-01 00:00:00";1762925;;
"2009-11-02 00:00:00";1643906;;
"2009-11-03 00:00:00";1612494;;
"2009-11-04 00:00:00";1608340;;
"2009-11-05 00:00:00";1602888;;
"2009-11-06 00:00:00";1594796;;
"2009-11-07 00:00:00";1712615;;
"2009-11-08 00:00:00";1869754;;
"2009-11-09 00:00:00";1729063;;
"2009-11-10 00:00:00";1869605;;
"2009-11-11 00:00:00";1860577;;
"2009-11-12 00:00:00";1839271;;
"2009-11-13 00:00:00";1832277;;
"2009-11-14 00:00:00";1924886;;
"2009-11-15 00:00:00";2115677;;
"2009-11-16 00:00:00";1986590;;
"2009-11-17 00:00:00";2003687;;
"2009-11-18 00:00:00";2014656;;
"2009-11-19 00:00:00";1986326;;
"2009-11-20 00:00:00";1942924;;
"2009-11-21 00:00:00";2088666;;
"2009-11-22 00:00:00";2257386;;
"2009-11-23 00:00:00";2090021;;
"2009-11-24 00:00:00";2258840;;
"2009-11-25 00:00:00";2096810;;
"2009-11-26 00:00:00";2073133;;
"2009-11-27 00:00:00";2048402;;
"2009-11-28 00:00:00";2115907;;
"2009-11-29 00:00:00";2275712;;
"2009-11-30 00:00:00";2133934;;
"2009-12-01 00:00:00";2110836;;
"2009-12-02 00:00:00";2145520;;
"2009-12-03 00:00:00";2140946;;
"2009-12-04 00:00:00";2064749;;
"2009-12-05 00:00:00";2191217;;
"2009-12-06 00:00:00";2373357;;
"2009-12-07 00:00:00";2373222;;
"2009-12-08 00:00:00";2180662;;
"2009-12-09 00:00:00";2117843;;
"2009-12-10 00:00:00";2095156;;
"2009-12-11 00:00:00";1972349;;
"2009-12-12 00:00:00";2144057;;
"2009-12-13 00:00:00";2332800;;
"2009-12-14 00:00:00";2188965;;
"2009-12-15 00:00:00";2169952;;
"2009-12-16 00:00:00";2168386;;
"2009-12-17 00:00:00";2178872;;
"2009-12-18 00:00:00";2091524;;
"2009-12-19 00:00:00";2160254;;
"2009-12-20 00:00:00";2324586;;
"2009-12-21 00:00:00";2324687;;
"2009-12-22 00:00:00";2238235;;
"2009-12-23 00:00:00";2229172;;
"2009-12-24 00:00:00";2005322;;
"2009-12-25 00:00:00";2155968;;
"2009-12-26 00:00:00";2225251;;
"2009-12-27 00:00:00";2373416;;
"2009-12-28 00:00:00";2393231;;
"2009-12-29 00:00:00";2370404;;
"2009-12-30 00:00:00";2395188;;
"2009-12-31 00:00:00";2396170;;
"2010-01-01 00:00:00";2404993;;
"2010-01-02 00:00:00";2471078;;
"2010-01-03 00:00:00";2609897;;
"2010-01-04 00:00:00";2474968;;
"2010-01-05 00:00:00";2610876;;
"2010-01-06 00:00:00";2459013;;
"2010-01-07 00:00:00";2450497;;
"2010-01-08 00:00:00";2407235;;
"2010-01-09 00:00:00";2566011;;
"2010-01-10 00:00:00";2699772;;
"2010-01-11 00:00:00";2458311;;
"2010-01-12 00:00:00";2439580;;
"2010-01-13 00:00:00";2462493;;
"2010-01-14 00:00:00";2335636;;
"2010-01-15 00:00:00";2302002;;
"2010-01-16 00:00:00";2463090;;
"2010-01-17 00:00:00";2633384;;
"2010-01-18 00:00:00";2549162;;
"2010-01-19 00:00:00";2380349;;
"2010-01-20 00:00:00";2376910;;
"2010-01-21 00:00:00";2380612;;
"2010-01-22 00:00:00";2385843;;
"2010-01-23 00:00:00";2435094;;
"2010-01-24 00:00:00";2658785;;
"2010-01-25 00:00:00";2453987;;
"2010-01-26 00:00:00";2659366;;
"2010-01-27 00:00:00";2457966;;
"2010-01-28 00:00:00";2432445;;
"2010-01-29 00:00:00";2327833;;
"2010-01-30 00:00:00";2501926;;
"2010-01-31 00:00:00";2676699;;
"2010-02-01 00:00:00";2455626;;
"2010-02-02 00:00:00";2430168;;
"2010-02-03 00:00:00";2420489;;
"2010-02-04 00:00:00";2434575;;
"2010-02-05 00:00:00";2313692;;
"2010-02-06 00:00:00";2485139;;
"2010-02-07 00:00:00";2685723;;
"2010-02-08 00:00:00";2474126;;
"2010-02-09 00:00:00";2450666;;
"2010-02-10 00:00:00";2480501;;
"2010-02-11 00:00:00";2361313;;
"2010-02-12 00:00:00";2339211;;
"2010-02-13 00:00:00";2439903;;
"2010-02-14 00:00:00";2569450;;
"2010-02-15 00:00:00";2513015;;
"2010-02-16 00:00:00";2418913;;
"2010-02-17 00:00:00";2326324;;
"2010-02-18 00:00:00";2419232;;
"2010-02-19 00:00:00";2273957;;
"2010-02-20 00:00:00";2339543;;
"2010-02-21 00:00:00";2552020;;
"2010-02-22 00:00:00";2383942;;
"2010-02-23 00:00:00";2552316;;
"2010-02-24 00:00:00";2273057;;
"2010-02-25 00:00:00";2320292;;
"2010-02-26 00:00:00";2297305;;
"2010-02-27 00:00:00";2442523;;
"2010-02-28 00:00:00";2626464;;
"2010-03-01 00:00:00";2395601;;
"2010-03-02 00:00:00";2386068;;
"2010-03-03 00:00:00";2405843;;
"2010-03-04 00:00:00";2396364;;
"2010-03-05 00:00:00";2270275;;
"2010-03-06 00:00:00";2449589;;
"2010-03-07 00:00:00";2645176;;
"2010-03-08 00:00:00";2420841;;
"2010-03-09 00:00:00";2646429;;
"2010-03-10 00:00:00";2345578;;
"2010-03-11 00:00:00";2264562;;
"2010-03-12 00:00:00";2345919;;
"2010-03-13 00:00:00";2446599;;
"2010-03-14 00:00:00";2627730;;
"2010-03-15 00:00:00";2452232;;
"2010-03-16 00:00:00";2410131;;
"2010-03-17 00:00:00";2389203;;
"2010-03-18 00:00:00";2319772;;
"2010-03-19 00:00:00";2306014;;
"2010-03-20 00:00:00";2416342;;
"2010-03-21 00:00:00";2651905;;
"2010-03-22 00:00:00";2433236;;
"2010-03-23 00:00:00";2399104;;
"2010-03-24 00:00:00";2445253;;
"2010-03-25 00:00:00";2328760;;
"2010-03-26 00:00:00";2289801;;
"2010-03-27 00:00:00";2431631;;
"2010-03-28 00:00:00";2606033;;
"2010-03-29 00:00:00";2605906;;
"2010-03-30 00:00:00";2606030;;
"2010-03-31 00:00:00";2423041;;
"2010-04-01 00:00:00";2248145;;
"2010-04-02 00:00:00";2327742;;
"2010-04-03 00:00:00";2311486;;
"2010-04-04 00:00:00";2380897;;
"2010-04-05 00:00:00";2460646;;
"2010-04-06 00:00:00";2368023;;
"2010-04-07 00:00:00";2461110;;
"2010-04-08 00:00:00";2341583;;
"2010-04-09 00:00:00";2287887;;
"2010-04-10 00:00:00";2420841;;
"2010-04-11 00:00:00";2625748;;
"2010-04-12 00:00:00";2405045;;
"2010-04-13 00:00:00";2390925;;
"2010-04-14 00:00:00";2310366;;
"2010-04-15 00:00:00";2310757;;
"2010-04-16 00:00:00";2320454;;
"2010-04-17 00:00:00";2392392;;
"2010-04-18 00:00:00";2594472;;
"2010-04-19 00:00:00";2413582;;
"2010-04-20 00:00:00";2394348;;
"2010-04-21 00:00:00";2427883;;
"2010-04-22 00:00:00";2373405;;
"2010-04-23 00:00:00";2288984;;
"2010-04-24 00:00:00";2385099;;
"2010-04-25 00:00:00";2621985;;
"2010-04-26 00:00:00";2421265;;
"2010-04-27 00:00:00";2325247;;
"2010-04-28 00:00:00";2422190;;
"2010-04-29 00:00:00";2160641;;
"2010-04-30 00:00:00";2035728;;
"2010-05-01 00:00:00";2233089;;
"2010-05-02 00:00:00";2460386;;
"2010-05-03 00:00:00";2461423;;
"2010-05-04 00:00:00";2302068;;
"2010-05-05 00:00:00";2264697;;
"2010-05-06 00:00:00";2252776;;
"2010-05-07 00:00:00";2268695;;
"2010-05-08 00:00:00";2171149;;
"2010-05-09 00:00:00";2373486;;
"2010-05-10 00:00:00";2282184;;
"2010-05-11 00:00:00";2299669;;
"2010-05-12 00:00:00";2220452;;
"2010-05-13 00:00:00";2309513;;
"2010-05-14 00:00:00";2271048;;
"2010-05-15 00:00:00";2394611;;
"2010-05-16 00:00:00";2623822;;
"2010-05-17 00:00:00";2624016;;
"2010-05-18 00:00:00";2403909;;
"2010-05-19 00:00:00";2383976;;
"2010-05-20 00:00:00";2316668;;
"2010-05-21 00:00:00";2198055;;
"2010-05-22 00:00:00";2317540;;
"2010-05-23 00:00:00";2382976;;
"2010-05-24 00:00:00";2405398;;
"2010-05-25 00:00:00";2319806;;
"2010-05-26 00:00:00";2411392;;
"2010-05-27 00:00:00";2339378;;
"2010-05-28 00:00:00";2344925;;
"2010-05-29 00:00:00";2269713;;
"2010-05-30 00:00:00";2471502;;
"2010-05-31 00:00:00";2498825;;
"2010-06-01 00:00:00";2367834;;
"2010-06-02 00:00:00";2308819;;
"2010-06-03 00:00:00";2294975;;
"2010-06-04 00:00:00";2309940;;
"2010-06-05 00:00:00";2187059;;
"2010-06-06 00:00:00";2460118;;
"2010-06-07 00:00:00";2406938;;
"2010-06-08 00:00:00";2468063;;
"2010-06-09 00:00:00";2343308;;
"2010-06-10 00:00:00";2305322;;
"2010-06-11 00:00:00";2145022;;
"2010-06-12 00:00:00";2306441;;
"2010-06-13 00:00:00";2410281;;
"2010-06-14 00:00:00";2384404;;
"2010-06-15 00:00:00";2363128;;
"2010-06-16 00:00:00";2392592;;
"2010-06-17 00:00:00";2297701;;
"2010-06-18 00:00:00";2214119;;
"2010-06-19 00:00:00";2287214;;
"2010-06-20 00:00:00";2482485;;
"2010-06-21 00:00:00";2398526;;
"2010-06-22 00:00:00";2349024;;
"2010-06-23 00:00:00";2186197;;
"2010-06-24 00:00:00";2220582;;
"2010-06-25 00:00:00";2241641;;
"2010-06-26 00:00:00";2244033;;
"2010-06-27 00:00:00";2373552;;
"2010-06-28 00:00:00";2357305;;
"2010-06-29 00:00:00";2384284;;
"2010-06-30 00:00:00";2297164;;
"2010-07-01 00:00:00";2337414;;
"2010-07-02 00:00:00";2337297;;
"2010-07-03 00:00:00";2109452;;
"2010-07-04 00:00:00";2348423;;
"2010-07-05 00:00:00";2407445;;
"2010-07-06 00:00:00";2412671;;
"2010-07-07 00:00:00";2180260;;
"2010-07-08 00:00:00";2245824;;
"2010-07-09 00:00:00";2101318;;
"2010-07-10 00:00:00";2069561;;
"2010-07-11 00:00:00";2165133;;
"2010-07-12 00:00:00";2300045;;
"2010-07-13 00:00:00";2234040;;
"2010-07-14 00:00:00";2165485;;
"2010-07-15 00:00:00";2237146;;
"2010-07-16 00:00:00";2052176;;
"2010-07-17 00:00:00";2073668;;
"2010-07-18 00:00:00";2231707;;
"2010-07-19 00:00:00";2266989;;
"2010-07-20 00:00:00";2271835;;
"2010-07-21 00:00:00";2223040;;
"2010-07-22 00:00:00";2238300;;
"2010-07-23 00:00:00";2241166;;
"2010-07-24 00:00:00";2241109;;
"2010-07-25 00:00:00";2370262;;
"2010-07-26 00:00:00";2334285;;
"2010-07-27 00:00:00";2284824;;
"2010-07-28 00:00:00";2335166;;
"2010-07-29 00:00:00";2238350;;
"2010-07-30 00:00:00";2149175;;
"2010-07-31 00:00:00";2129240;;
"2010-08-01 00:00:00";2312507;;
"2010-08-02 00:00:00";2288272;;
"2010-08-03 00:00:00";2165582;;
"2010-08-04 00:00:00";2192190;;
"2010-08-05 00:00:00";2199079;;
"2010-08-06 00:00:00";2094413;;
"2010-08-07 00:00:00";2100884;;
"2010-08-08 00:00:00";2291713;;
"2010-08-09 00:00:00";2306630;;
"2010-08-10 00:00:00";2265961;;
"2010-08-11 00:00:00";2230910;;
"2010-08-12 00:00:00";2218676;;
"2010-08-13 00:00:00";2233419;;
"2010-08-14 00:00:00";2178573;;
"2010-08-15 00:00:00";2401157;;
"2010-08-16 00:00:00";2345076;;
"2010-08-17 00:00:00";2333341;;
"2010-08-18 00:00:00";2347586;;
"2010-08-19 00:00:00";2275295;;
"2010-08-20 00:00:00";2171519;;
"2010-08-21 00:00:00";2238890;;
"2010-08-22 00:00:00";2494765;;
"2010-08-23 00:00:00";2426042;;
"2010-08-24 00:00:00";2226803;;
"2010-08-25 00:00:00";2271370;;
"2010-08-26 00:00:00";2306382;;
"2010-08-27 00:00:00";2247996;;
"2010-08-28 00:00:00";2377802;;
"2010-08-29 00:00:00";2617842;;
"2010-08-30 00:00:00";2511899;;
"2010-08-31 00:00:00";2620125;;
"2010-09-01 00:00:00";2408470;;
"2010-09-02 00:00:00";2409776;;
"2010-09-03 00:00:00";2331549;;
"2010-09-04 00:00:00";2441729;;
"2010-09-05 00:00:00";2592745;;
"2010-09-06 00:00:00";2655697;;
"2010-09-07 00:00:00";2456093;;
"2010-09-08 00:00:00";2441167;;
"2010-09-09 00:00:00";2449584;;
"2010-09-10 00:00:00";2354998;;
"2010-09-11 00:00:00";2495395;;
"2010-09-12 00:00:00";2742680;;
"2010-09-13 00:00:00";2511026;;
"2010-09-14 00:00:00";2495229;;
"2010-09-15 00:00:00";2516668;;
"2010-09-16 00:00:00";2397858;;
"2010-09-17 00:00:00";2347002;;
"2010-09-18 00:00:00";2514695;;
"2010-09-19 00:00:00";2748739;;
"2010-09-20 00:00:00";2526417;;
"2010-09-21 00:00:00";2508197;;
"2010-09-22 00:00:00";2440724;;
"2010-09-23 00:00:00";2511313;;
"2010-09-24 00:00:00";2472629;;
"2010-09-25 00:00:00";2643259;;
"2010-09-26 00:00:00";2889135;;
"2010-09-27 00:00:00";2635903;;
"2010-09-28 00:00:00";2603871;;
"2010-09-29 00:00:00";2556563;;
"2010-09-30 00:00:00";2535354;;
"2010-10-01 00:00:00";2484448;;
"2010-10-02 00:00:00";2676723;;
"2010-10-03 00:00:00";2907455;;
"2010-10-04 00:00:00";2646484;;
"2010-10-05 00:00:00";2576985;;
"2010-10-06 00:00:00";2652991;;
"2010-10-07 00:00:00";2577988;;
"2010-10-08 00:00:00";2491687;;
"2010-10-09 00:00:00";2654848;;
"2010-10-10 00:00:00";2864073;;
"2010-10-11 00:00:00";2679409;;
"2010-10-12 00:00:00";2866546;;
"2010-10-13 00:00:00";2553468;;
"2010-10-14 00:00:00";2514942;;
"2010-10-15 00:00:00";2480979;;
"2010-10-16 00:00:00";2687165;;
"2010-10-17 00:00:00";2904331;;
"2010-10-18 00:00:00";2903509;;
"2010-10-19 00:00:00";2628163;;
"2010-10-20 00:00:00";2616772;;
"2010-10-21 00:00:00";2633836;;
"2010-10-22 00:00:00";2631938;;
"2010-10-23 00:00:00";2784720;;
"2010-10-24 00:00:00";2984408;;
"2010-10-25 00:00:00";2729039;;
"2010-10-26 00:00:00";2693920;;
"2010-10-27 00:00:00";2735115;;
"2010-10-28 00:00:00";2657360;;
"2010-10-29 00:00:00";2597730;;
"2010-10-30 00:00:00";2761455;;
"2010-10-31 00:00:00";2948287;;
"2010-11-01 00:00:00";2839814;;
"2010-11-02 00:00:00";2792718;;
"2010-11-03 00:00:00";2843737;;
"2010-11-04 00:00:00";2727047;;
"2010-11-05 00:00:00";2638894;;
"2010-11-06 00:00:00";2877881;;
"2010-11-07 00:00:00";3126124;;
"2010-11-08 00:00:00";2841667;;
"2010-11-09 00:00:00";2859588;;
"2010-11-10 00:00:00";2860124;;
"2010-11-11 00:00:00";2971114;;
"2010-11-12 00:00:00";2840239;;
"2010-11-13 00:00:00";3008370;;
"2010-11-14 00:00:00";3261854;;
"2010-11-15 00:00:00";3262007;;
"2010-11-16 00:00:00";2928394;;
"2010-11-17 00:00:00";2640587;;
"2010-11-18 00:00:00";2736107;;
"2010-11-19 00:00:00";2741670;;
"2010-11-20 00:00:00";2859653;;
"2010-11-21 00:00:00";3109600;;
"2010-11-22 00:00:00";2857207;;
"2010-11-23 00:00:00";3111700;;
"2010-11-24 00:00:00";2805395;;
"2010-11-25 00:00:00";2866301;;
"2010-11-26 00:00:00";2818983;;
"2010-11-27 00:00:00";2900024;;
"2010-11-28 00:00:00";3163763;;
"2010-11-29 00:00:00";2918519;;
"2010-11-30 00:00:00";2863860;;
"2010-12-01 00:00:00";2875438;;
"2010-12-02 00:00:00";2856476;;
"2010-12-03 00:00:00";2769484;;
"2010-12-04 00:00:00";2982530;;
"2010-12-05 00:00:00";3211416;;
"2010-12-06 00:00:00";3212088;;
"2010-12-07 00:00:00";2897634;;
"2010-12-08 00:00:00";2914384;;
"2010-12-09 00:00:00";2863946;;
"2010-12-10 00:00:00";2776349;;
"2010-12-11 00:00:00";2981851;;
"2010-12-12 00:00:00";3228164;;
"2010-12-13 00:00:00";2968249;;
"2010-12-14 00:00:00";2915372;;
"2010-12-15 00:00:00";2827359;;
"2010-12-16 00:00:00";2809711;;
"2010-12-17 00:00:00";2760543;;
"2010-12-18 00:00:00";2964959;;
"2010-12-19 00:00:00";3162048;;
"2010-12-20 00:00:00";3021232;;
"2010-12-21 00:00:00";3038379;;
"2010-12-22 00:00:00";3009316;;
"2010-12-23 00:00:00";3046909;;
"2010-12-24 00:00:00";2692726;;
"2010-12-25 00:00:00";2879677;;
"2010-12-26 00:00:00";3066635;;
"2010-12-27 00:00:00";3180088;;
"2010-12-28 00:00:00";3176208;;
"2010-12-29 00:00:00";3193793;;
"2010-12-30 00:00:00";3191280;;
"2010-12-31 00:00:00";3194991;;
"2011-01-01 00:00:00";3229133;;
"2011-01-02 00:00:00";3427750;;
"2011-01-03 00:00:00";3301535;;
"2011-01-04 00:00:00";3203343;;
"2011-01-05 00:00:00";3150005;;
"2011-01-06 00:00:00";3151106;;
"2011-01-07 00:00:00";3091719;;
"2011-01-08 00:00:00";3301953;;
"2011-01-09 00:00:00";3520636;;
"2011-01-10 00:00:00";3210040;;
"2011-01-11 00:00:00";3141258;;
"2011-01-12 00:00:00";3148406;;
"2011-01-13 00:00:00";3043279;;
"2011-01-14 00:00:00";3005969;;
"2011-01-15 00:00:00";3248468;;
"2011-01-16 00:00:00";3464518;;
"2011-01-17 00:00:00";3301796;;
"2011-01-18 00:00:00";3143611;;
"2011-01-19 00:00:00";3099815;;
"2011-01-20 00:00:00";3083307;;
"2011-01-21 00:00:00";3038518;;
"2011-01-22 00:00:00";3253727;;
"2011-01-23 00:00:00";3495842;;
"2011-01-24 00:00:00";3173033;;
"2011-01-25 00:00:00";3126331;;
"2011-01-26 00:00:00";3135781;;
"2011-01-27 00:00:00";3127839;;
"2011-01-28 00:00:00";3014380;;
"2011-01-29 00:00:00";3231535;;
"2011-01-30 00:00:00";3485274;;
"2011-01-31 00:00:00";3487587;;
"2011-02-01 00:00:00";3184398;;
"2011-02-02 00:00:00";3197430;;
"2011-02-03 00:00:00";3112553;;
"2011-02-04 00:00:00";3033363;;
"2011-02-05 00:00:00";3247983;;
"2011-02-06 00:00:00";3432680;;
"2011-02-07 00:00:00";3160095;;
"2011-02-08 00:00:00";3103870;;
"2011-02-09 00:00:00";3036185;;
"2011-02-10 00:00:00";3113443;;
"2011-02-11 00:00:00";2966876;;
"2011-02-12 00:00:00";3200539;;
"2011-02-13 00:00:00";3453421;;
"2011-02-14 00:00:00";3077540;;
"2011-02-15 00:00:00";3058491;;
"2011-02-16 00:00:00";3079324;;
"2011-02-17 00:00:00";3079170;;
"2011-02-18 00:00:00";3000327;;
"2011-02-19 00:00:00";3194307;;
"2011-02-20 00:00:00";3446946;;
"2011-02-21 00:00:00";3287377;;
"2011-02-22 00:00:00";3146226;;
"2011-02-23 00:00:00";3152841;;
"2011-02-24 00:00:00";3071828;;
"2011-02-25 00:00:00";2966922;;
"2011-02-26 00:00:00";3193669;;
"2011-02-27 00:00:00";3451375;;
"2011-02-28 00:00:00";3454342;;
"2011-03-01 00:00:00";3058708;;
"2011-03-02 00:00:00";3057877;;
"2011-03-03 00:00:00";3017036;;
"2011-03-04 00:00:00";2963309;;
"2011-03-05 00:00:00";3191313;;
"2011-03-06 00:00:00";3417515;;
"2011-03-07 00:00:00";3160205;;
"2011-03-08 00:00:00";3418080;;
"2011-03-09 00:00:00";3056656;;
"2011-03-10 00:00:00";3038627;;
"2011-03-11 00:00:00";2991399;;
"2011-03-12 00:00:00";3205960;;
"2011-03-13 00:00:00";3475413;;
"2011-03-14 00:00:00";3180179;;
"2011-03-15 00:00:00";3475679;;
"2011-03-16 00:00:00";3107027;;
"2011-03-17 00:00:00";3090500;;
"2011-03-18 00:00:00";3040220;;
"2011-03-19 00:00:00";3233872;;
"2011-03-20 00:00:00";3500511;;
"2011-03-21 00:00:00";3502200;;
"2011-03-22 00:00:00";3128728;;
"2011-03-23 00:00:00";3096687;;
"2011-03-24 00:00:00";3073595;;
